"Episode" "Title" "Restaurant" "Location" "Original Air Date"
"616" "2" "Pizza, Pork & Paprikash" "Sterle’s Slovenian Country House" "Cleveland, Ohio" "January 11, 2010"
"716" "2" "Pizza, Pork & Paprikash" "Q Restaurant" "San Francisco, California" "January 11, 2010"
"87" "3" "Stacked, Stuffed & Loaded" "Bob’s Taco Station" "Rosenberg, Texas" "January 18, 2010"
"97" "3" "Stacked, Stuffed & Loaded" "Crazy Burger Café & Juice Bar" "Narragansett, Rhode Island" "January 18, 2010"
"107" "3" "Stacked, Stuffed & Loaded" "The Oinkster" "Eagle Rock, California" "January 18, 2010"
"117" "4" "Triple D Goes Tailgatin’" "Rudy’s Can’t Fail Cafe" "Emeryville, California" "January 25, 2010"
"127" "4" "Triple D Goes Tailgatin’" "900 Grayson Restaurant" "Berkeley, California" "January 25, 2010"
"137" "4" "Triple D Goes Tailgatin’" "Rick & Ann’s Restaurant" "Berkeley, California" "January 25, 2010"
"147" "5" "Home And Away" "Taste of Peru" "Chicago, Illinois" "February 1, 2010"
"157" "5" "Home And Away" "Ingrid’s Kitchen" "Oklahoma City, Oklahoma" "February 1, 2010"
"167" "5" "Home And Away" "Blackthorn Restaurant & Pub" "Buffalo, New York" "February 1, 2010"
"177" "6" "By Request" "South 21 Drive-In" "Charlotte, North Carolina" "February 8, 2010"
"187" "6" "By Request" "Red Lion Pub & Restaurant" "Houston, Texas" "February 8, 2010"
"197" "6" "By Request" "Melt Bar & Grilled" "Lakewood, Ohio" "February 8, 2010"
"207" "7" "And The Kicker Is..." "Pawley’s Front Porch" "Columbia, South Carolina" "February 15, 2010"
"2111" "7" "And The Kicker Is..." "Sophia Restaurant" "Buffalo, New York" "February 15, 2010"
"228" "7" "And The Kicker Is..." "Bette’s Oceanview Diner" "Berkeley, California" "February 15, 2010"
"237" "8" "Comfort Food Classics" "The Liberty Elm Diner" "Providence, Rhode Island" "February 22, 2010"
"247" "8" "Comfort Food Classics" "Naglee Park Garage" "San Jose, California" "February 22, 2010"
"257" "8" "Comfort Food Classics" "Dish" "Charlotte, North Carolina" "February 22, 2010"
"267" "9" "Twists And Traditions" "Earl’s Drive-In" "Chaffee, New York" "March 22, 2010"
"277" "9" "Twists And Traditions" "Aldo’s Harbor Restaurant" "Santa Cruz, California" "March 22, 2010"
"287" "9" "Twists And Traditions" "Momocho" "Cleveland, Ohio" "March 22, 2010"
"297" "10" "Fresh And Funky" "Dish Café & Catering" "Reno, Nevada" "March 29, 2010"
"307" "10" "Fresh And Funky" "Landmark Restaurant" "Charlotte, North Carolina" "March 29, 2010"
"3111" "10" "Fresh And Funky" "Pier 23 Café" "San Francisco, California" "March 29, 2010"
"328" "11" "Triple D Goes Hawaiian" "Highway Inn & Ho’okipa Catering" "Waipahu, Hawaii" "April 5, 2010"
"337" "11" "Triple D Goes Hawaiian" "Hank’s Haute Dogs" "Honolulu, Hawaii" "April 5, 2010"
"347" "11" "Triple D Goes Hawaiian" "Nico’s Pier 38" "Honolulu, Hawaii" "April 5, 2010"
"357" "11" "Triple D Goes Hawaiian" "Germaine’s Luau" "Kapolei, Hawaii" "April 5, 2010"
"229" "1" "Surf ‘n Turf" "North End Café" "Manhattan Beach, California" "April 27, 2010"
"329" "1" "Surf ‘n Turf" "Gold ‘N Silver Inn" "Reno, Nevada" "April 27, 2010"
"418" "1" "Surf ‘n Turf" "Singleton’s Seafood Shack" "Atlantic Beach, Florida" "April 27, 2010"
"517" "2" "Homegrown & Homemade" "The Farmer’s Shed" "Lexington, South Carolina" "May 3, 2010"
"617" "2" "Homegrown & Homemade" "Poke Stop at Mililana Mauka Llc." "Mililani, Hawaii" "May 3, 2010"
"717" "2" "Homegrown & Homemade" "Mulberry Café" "Lackawanna, New York" "May 3, 2010"
"88" "3" "Globetrottin’" "Louis’ Basque Corner" "Reno, Nevada" "May 10, 2010"
"98" "3" "Globetrottin’" "13 Gypsies" "Jacksonville, Florida" "May 10, 2010"
"108" "3" "Globetrottin’" "Gloria’s Café" "Los Angeles, California" "May 10, 2010"
"118" "4" "Bringin’ It Home" "Café Citti" "Kenwood, California" "May 17, 2010"
"128" "4" "Bringin’ It Home" "Cabo Fish Taco" "Charlotte, North Carolina" "May 17, 2010"
"138" "4" "Bringin’ It Home" "Murphy’s Bar & Grill" "Honolulu, Hawaii" "May 17, 2010"
"148" "5" "Porkapalooza" "At Last Café" "Long Beach, California" "May 24, 2010"
"158" "5" "Porkapalooza" "Virgil’s Café" "Bellevue, Kentucky" "May 24, 2010"
"168" "5" "Porkapalooza" "Martin’s Bar-B-Que Joint" "Nolensville, Tennessee" "May 24, 2010"
"178" "6" "Grilled, Smoked & Sauced" "Terry’s Turf Club" "Cincinnati, Ohio" "May 31, 2010"
"188" "6" "Grilled, Smoked & Sauced" "Schellville Grille" "Sonoma, California" "May 31, 2010"
"198" "6" "Grilled, Smoked & Sauced" "Jake’s Good Eats" "Charlotte, North Carolina" "May 31, 2010"
"208" "7" "Comfort Food With Attitude" "Jax At The Trax" "Truckee, California" "June 7, 2010"
"2112" "7" "Comfort Food With Attitude" "Culhane’s Irish Pub" "Atlantic Beach, Florida" "June 7, 2010"
"2210" "7" "Comfort Food With Attitude" "Blue Ash Chili Restaurant" "Cincinnati, Ohio" "June 7, 2010"
"238" "8" "Fast Food Their Way" "Don Chow Tacos" "Los Angeles, California" "June 21, 2010"
"248" "8" "Fast Food Their Way" "Rainbow Drive-In" "Honolulu, Hawaii" "June 21, 2010"
"258" "8" "Fast Food Their Way" "Northern Waters Smokehaus" "Duluth, Minnesota" "June 21, 2010"
"268" "9" "Farm To Table" "Blackwater Grill" "St. Simons Island, Georgia" "June 28, 2010"
"278" "9" "Farm To Table" "Comet Ping Pong" "Washington D.C." "June 28, 2010"
"288" "9" "Farm To Table" "Wallace Station" "Versailles, Kentucky" "June 28, 2010"
"298" "10" "Kansas City Barbeque Tour" "Smokin’ Guns BBQ" "North Kansas City, Missouri" "July 12, 2010"
"308" "10" "Kansas City Barbeque Tour" "RJ’s Bob-Be-Que Shack" "Mission, Kansas" "July 12, 2010"
"3112" "10" "Kansas City Barbeque Tour" "Johnny’s Bar-B-Q" "Mission, Kansas" "July 12, 2010"
"3210" "10" "Kansas City Barbeque Tour" "Woodyard Bar-B-Que" "Kansas City, Kansas" "July 12, 2010"
"338" "11" "Burgers ‘n More" "Swagger Fine Spirits & Food" "Kansas City, Missouri" "July 19, 2010"
"348" "11" "Burgers ‘n More" "Burger Me!" "Truckee, California" "July 19, 2010"
"358" "11" "Burgers ‘n More" "Athens Family Restaurant" "Nashville, Tennessee" "July 19, 2010"
"367" "12" "You Called It" "Paul’s Coffee Shop" "Fountain Valley, California" "July 26, 2010"
"377" "12" "You Called It" "Rick’s White Light Diner" "Frankfort, Kentucky" "July 26, 2010"
"387" "12" "You Called It" "Gordy’s Hi-Hat" "Cloquet, Minnesota" "July 26, 2010"
"396" "13" "Old Time Attitude" "Arnold’s Country Kitchen" "Nashville, Tennessee" "August 9, 2010"
"406" "13" "Old Time Attitude" "Southern Soul Barbeque" "St. Simons Island, Georgia" "August 9, 2010"
"419" "13" "Old Time Attitude" "Maine Diner" "Wells, Maine" "August 9, 2010"
"230" "1" "Family Joints" "Kramarczuk’s" "Minneapolis, Minnesota" "August 30, 2010"
"330" "1" "Family Joints" "Happy Gillis Café & Hangout" "Kansas City, Missouri" "August 30, 2010"
"420" "1" "Family Joints" "Hillbilly Hot Dogs" "Lesage, West Virginia" "August 30, 2010"
"518" "2" "Tried and True" "Mama Cozza’s" "Anaheim, California" "September 9, 2010"
"618" "2" "Tried and True" "Tune In Restaurant" "Washington D.C." "September 9, 2010"
"718" "2" "Tried and True" "Bob’s Clam Hut" "Kittery, Maine" "September 9, 2010"
"89" "3" "Timeless" "Greek Corner Restaurant" "Cambridge, Massachusetts" "September 13, 2010"
"99" "3" "Timeless" "Bro’s Cajun Cuisine" "Nashville, Tennessee" "September 13, 2010"
"109" "3" "Timeless" "The General Store" "Silver Spring, Maryland" "September 13, 2010"
"119" "4" "You Found ‘Em" "Parkette Drive In" "Lexington, Kentucky" "September 20, 2010"
"129" "4" "You Found ‘Em" "Metro Diner" "Jacksonville, Florida" "September 20, 2010"
"139" "4" "You Found ‘Em" "Al’s Breakfast" "Minneapolis, Minnesota" "September 20, 2010"
"149" "5" "Wings, Dogs and Claws" "The Lobster Shanty" "Salem, Massachusetts" "September 27, 2010"
"159" "5" "Wings, Dogs and Claws" "The Brick" "Kansas City, Missouri" "September 27, 2010"
"169" "5" "Wings, Dogs and Claws" "Oohh’s & Aahh’s Gourmet Deli" "Washington D.C." "September 27, 2010"
"179" "6" "Sauced and Spiced" "J.J. McBrewster’s" "Lexington, Kentucky" "October 4, 2010"
"189" "6" "Sauced and Spiced" "At Sara’s Table Chester Creek Café" "Duluth, Minnesota" "October 4, 2010"
"199" "6" "Sauced and Spiced" "Café Rakka" "Hendersonville, Tennessee" "October 4, 2010"
"209" "7" "Made to Order" "Rino’s Place" "East Boston, Massachusetts" "October 25, 2010"
"2113" "7" "Made to Order" "The Blue Door Pub" "St. Paul, Minnesota" "October 25, 2010"
"2211" "7" "Made to Order" "Bay Way Diner" "Linden, New Jersey" "October 25, 2010"
"239" "8" "Fresh, Filled and Fried" "Chaps Coffee Co." "Spokane, Washington" "November 1, 2010"
"249" "8" "Fresh, Filled and Fried" "Good Dog Bar & Restaurant" "Philadelphia, Pennsylvania" "November 1, 2010"
"259" "8" "Fresh, Filled and Fried" "Porthole Restaurant" "Portland, Maine" "November 1, 2010"
"269" "9" "Gone Global" "LaCaraquena" "Falls Church, Virginia" "November 8, 2010"
"279" "9" "Gone Global" "Savarino’s Cucina" "Nashville, Tennessee" "November 8, 2010"
"289" "9" "Gone Global" "Brats Brothers" "Sherman Oaks, California" "November 8, 2010"
"299" "10" "A Triple D Thanksgiving" "George’s Place" "Cape May, New Jersey" "November 15, 2010"
"309" "10" "A Triple D Thanksgiving" "Becky’s Diner" "Portland, Maine" "November 15, 2010"
"3113" "10" "A Triple D Thanksgiving" "Sammy’s Food Service & Deli" "New Orleans, Louisiana" "November 15, 2010"
"3211" "11" "Sweet ‘n Savory" "Meal Ticket" "Berkeley, California" "November 26, 2010"
"339" "11" "Sweet ‘n Savory" "Metro 29 Diner" "Arlington, Virginia" "November 26, 2010"
"349" "11" "Sweet ‘n Savory" "Duluth Grill" "Duluth, Minnesota" "November 26, 2010"
"359" "12" "Wings ‘n Things" "10th Avenue Burrito" "Belmar, New Jersey" "December 13, 2010"
"368" "12" "Wings ‘n Things" "Capone’s Pub" "Coeur d’Alene, Idaho" "December 13, 2010"
"378" "12" "Wings ‘n Things" "Jamaicaway" "Nashville, Tennessee" "December 13, 2010"
"388" "13" "Sandwiches Plus" "Elk Public House" "Spokane, Washington" "December 18, 2010"
"397" "13" "Sandwiches Plus" "Colossal Café" "Minneapolis, Minnesota" "December 18, 2010"
"407" "13" "Sandwiches Plus" "Maui’s Dog House" "Wildwood, New Jersey" "December 18, 2010"
"240" "1" "From Pork to Tofu" "Tortilla Café" "Washington D.C." "January 3, 2011"
"340" "1" "From Pork to Tofu" "Memphis Taproom" "Philadelphia, Pennsylvania" "January 3, 2011"
"422" "1" "From Pork to Tofu" "The Golden Bear" "Sacramento, California" "January 3, 2011"
"519" "2" "Po’ Boys, Pasta & Pork" "Mahoney’s Po-Boy Shop" "New Orleans, Louisiana" "January 10, 2011"
"619" "2" "Po’ Boys, Pasta & Pork" "Hill’s Restaurant & Lounge" "Spokane, Washington" "January 10, 2011"
"719" "2" "Po’ Boys, Pasta & Pork" "Q Fanatic BBQ" "Champlin, Minnesota" "January 10, 2011"
"810" "3" "Funky Finds" "Sage General Store" "Queens, New York" "January 17, 2011"
"910" "3" "Funky Finds" "Quahog’s Seafood Shack" "Stone Harbor, New Jersey" "January 17, 2011"
"1010" "3" "Funky Finds" "W.O.W. - Worth Our Weight" "Santa Rosa, California" "January 17, 2011"
"1110" "4" "Quirky Classics" "Louie & The Red Head Lady" "Mandeville, Louisiana" "January 24, 2011"
"1210" "4" "Quirky Classics" "Honey’s Sit-N-Eat" "Philadelphia, Pennsylvania" "January 24, 2011"
"1310" "4" "Quirky Classics" "Picabu Neighborhood Bistro" "Spokane, Washington" "January 24, 2011"
"1410" "5" "A Little Twisted" "The Pit Stop" "Merrick, New York" "January 31, 2011"
"1510" "5" "A Little Twisted" "Gatsby’s Diner" "Sacramento, California" "January 31, 2011"
"1610" "5" "A Little Twisted" "Anchor Bar" "Superior, Wisconsin" "January 31, 2011"
"1710" "6" "Signature Sandwiches" "La Pines Café" "Slidell, Louisiana" "February 7, 2011"
"1810" "6" "Signature Sandwiches" "Steuben’s Food Service" "Denver, Colorado" "February 7, 2011"
"1910" "6" "Signature Sandwiches" "3 Sisters Café" "Indianapolis, Indiana" "February 7, 2011"
"2010" "7" "Favorites With A Twist" "Jimmy’s Down the Street" "Coeur d’Alene, Idaho" "February 28, 2011"
"2114" "7" "Favorites With A Twist" "Aunt Mary’s Café" "Oakland, California" "February 28, 2011"
"2212" "7" "Favorites With A Twist" "Corey’s Catsup & Mustard" "Manchester, Connecticut" "February 28, 2011"
"2310" "8" "Soup & Sandwiches" "Pineville Tavern" "Pineville, Pennsylvania" "March 7, 2011"
"2410" "8" "Soup & Sandwiches" "Indy’s Historic Steer-In Restaurant" "Indianapolis, Indiana" "March 7, 2011"
"2510" "8" "Soup & Sandwiches" "Dad’s Kitchen" "Sacramento, California" "March 7, 2011"
"2610" "9" "From Crepes to Kreplach" "Ben’s Best Deli" "Queens, New York" "March 14, 2011"
"2710" "9" "From Crepes to Kreplach" "Foolish Craig’s Café" "Boulder, Colorado" "March 14, 2011"
"2810" "9" "From Crepes to Kreplach" "Waddell’s Pub & Grille" "Spokane, Washington" "March 14, 2011"
"2910" "10" "Fully Loaded" "Katie’s Restaurant" "New Orleans, Louisiana" "March 21, 2011"
"3010" "10" "Fully Loaded" "Jersey Café" "Carmel, Indiana" "March 21, 2011"
"3114" "10" "Fully Loaded" "Merritt Canteen Inc." "Bridgeport, Connecticut" "March 21, 2011"
"3212" "11" "From Mozz to Matzo Balls" "Sunflower Café" "Sonoma, California" "March 28, 2011"
"3310" "11" "From Mozz to Matzo Balls" "Hildebrandt’s" "Williston Park, New York" "March 28, 2011"
"3410" "11" "From Mozz to Matzo Balls" "The Bagel Delicatessen & Restaurant" "Denver, Colorado" "March 28, 2011"
"3510" "12" "Signature Twists" "The Barking Dog" "Indianapolis, Indiana" "April 4, 2011"
"369" "12" "Signature Twists" "Putah Creek Café" "Winters, California" "April 4, 2011"
"379" "12" "Signature Twists" "The Old Coffee Pot Restaurant" "New Orleans, Louisiana" "April 4, 2011"
"389" "13" "Porktastic" "Jimtown Store" "Healdsburg, California" "April 11, 2011"
"398" "13" "Porktastic" "Dough Pizzeria Napoletana" "San Antonio, Texas" "April 11, 2011"
"408" "13" "Porktastic" "Sam’s No. 3" "Denver, Colorado" "April 11, 2011"
"250" "1" "Bar Food and Bon Bons" "The Sparrow Tavern" "Queens, New York" "May 9, 2011"
"350" "1" "Bar Food and Bon Bons" "Catelli’s" "Geyserville, California" "May 9, 2011"
"423" "1" "Bar Food and Bon Bons" "Zest" "Indianapolis, Indiana" "May 9, 2011"
"520" "2" "From Kraut to Couscous" "Lauer-Krauts" "Brighton, Colorado" "May 16, 2011"
"620" "2" "From Kraut to Couscous" "Moroccan Bites" "San Antonio, Texas" "May 16, 2011"
"720" "2" "From Kraut to Couscous" "California Tacos To Go" "Tampa, Florida" "May 16, 2011"
"811" "3" "You Can Only Get It Here" "HRD Coffee Shop" "San Francisco, California" "May 23, 2011"
"911" "3" "You Can Only Get It Here" "The Tamale Place" "Indianapolis, Indiana" "May 23, 2011"
"1011" "3" "You Can Only Get It Here" "Garifuna Flava" "Chicago, Illinois" "May 23, 2011"
"1111" "4" "Grillin’ and Smokin’" "Bun ‘N Barrel" "San Antonio, Texas" "September 12, 2011"
"1211" "4" "Grillin’ and Smokin’" "Tocabe American Indian Eatery" "Denver, Colorado" "September 12, 2011"
"1311" "4" "Grillin’ and Smokin’" "Munch’s Restaurant & Sundries" "St. Petersburg, Florida" "September 12, 2011"
"1411" "5" "Southern Flavor" "Broken Record" "San Francisco, California" "September 19, 2011"
"1511" "5" "Southern Flavor" "Bang!" "Denver, Colorado" "September 19, 2011"
"1611" "5" "Southern Flavor" "Jose’s Real Cuban Food" "Bradenton, Florida" "September 19, 2011"
"1711" "6" "Gettin’ Fresh" "The Sink" "Boulder, Colorado" "September 26, 2011"
"1811" "6" "Gettin’ Fresh" "Nana Organic" "Chicago, Illinois" "September 26, 2011"
"1911" "6" "Gettin’ Fresh" "Get Fresh Café" "Norfolk, Virginia" "September 26, 2011"
"2011" "7" "Homemade & Homebrewed" "Tampa Bay Brewing Co." "Tampa, Florida" "October 3, 2011"
"2115" "7" "Homemade & Homebrewed" "Zydeco’s" "Mooresville, Indiana" "October 3, 2011"
"2213" "7" "Homemade & Homebrewed" "Chilam Balam" "Chicago, Illinois" "October 3, 2011"
"2311" "8" "Latin Street Food" "Irazu" "Chicago, Illinois" "October 10, 2011"
"2411" "8" "Latin Street Food" "Beto’s Comida Latina" "San Antonio, Texas" "October 10, 2011"
"2511" "8" "Latin Street Food" "Tortilleria Nixtamal" "Queens, New York" "October 10, 2011"
"2611" "9" "Slammin' Sammies" "Taco Taco Mexican Restaurant" "San Antonio, Texas" "October 17, 2011"
"2711" "9" "Slammin' Sammies" "Whitner's Barbeque" "Virginia Beach, Virginia" "October 17, 2011"
"2811" "9" "Slammin' Sammies" "DMK Burger Bar" "Chicago, Illinois" "October 17, 2011"
"2911" "10" "Global Comfort" "Rigoletto Italian Bakery & Café" "Virginia Beach, Virginia" "October 24, 2011"
"3011" "10" "Global Comfort" "Chuck’s Southern Comforts Café" "Burbank, Illinois" "October 24, 2011"
"3115" "10" "Global Comfort" "El Bohio" "San Antonio, Texas" "October 24, 2011"
"3213" "11" "Breakfast, Lunch & Dinner" "Magnolia Pancake Haus" "San Antonio, Texas" "October 31, 2011"
"3311" "11" "Breakfast, Lunch & Dinner" "Taco Bus" "Tampa, Florida" "October 31, 2011"
"3411" "11" "Breakfast, Lunch & Dinner" "Beach Pub" "Virginia Beach, Virginia" "October 31, 2011"
"3511" "12" "Pizza, Pancakes & Pork" "Supino Pizzeria" "Detroit, Michigan" "November 7, 2011"
"3610" "12" "Pizza, Pancakes & Pork" "Big & Littles" "Chicago, Illinois" "November 7, 2011"
"3710" "12" "Pizza, Pancakes & Pork" "Citrus Breakfast & Lunch" "Virginia Beach, Virginia" "November 7, 2011"
"3810" "13" "Old to New" "Polish Village Café" "Hamtramck, Michigan" "November 21, 2011"
"399" "13" "Old to New" "Leaping Lizards Café" "Virginia Beach, Virginia" "November 21, 2011"
"409" "13" "Old to New" "Jethros Fine Grub" "Vancouver, British Columbia" "November 21, 2011"
"260" "1" "Seafood & Sammies" "Fresh Local Wild" "Vancouver, British Columbia" "November 28, 2011"
"360" "1" "Seafood & Sammies" "Traffic Jam & Snug" "Detroit, Michigan" "November 28, 2011"
"424" "1" "Seafood & Sammies" "Panozzo's Italian Market" "Chicago, Illinois" "November 28, 2011"
"521" "2" "Coast to Coast Classics" "Tomahawk Restaurant" "North Vancouver, British Columbia" "December 5, 2011"
"621" "2" "Coast to Coast Classics" "Danny's All American Diner" "Tampa, Florida" "December 5, 2011"
"721" "3" "Kid Rock's Detroit Tour" "Clarkston Union Bar & Kitchen" "Clarkston, Michigan" "December 12, 2011"
"812" "3" "Kid Rock's Detroit Tour" "Union Woodshop" "Clarkston, Michigan" "December 12, 2011"
"912" "3" "Kid Rock's Detroit Tour" "Michigan Brewing Co." "Webberville, Michigan" "December 12, 2011"
"1012" "4" "Southern Staples" "Red Wagon Café" "Vancouver, British Columbia" "December 19, 2011"
"1112" "4" "Southern Staples" "Perfectly Franks" "Summerville, South Carolina" "December 19, 2011"
"1212" "4" "Southern Staples" "Mama's Food Shop" "Manhattan, New York" "December 19, 2011"
"1312" "5" "Scratch Made Classics" "Lito's Mexican Restaurant" "Santa Barbara, California" "December 26, 2011"
"1412" "5" "Scratch Made Classics" "Save On Meats" "Vancouver, British Columbia" "December 26, 2011"
"1512" "5" "Scratch Made Classics" "The Redhead" "Manhattan, New York" "December 26, 2011"
"1612" "6" "Meat Madness" "Rincon Criollo" "Queens, New York" "January 16, 2012"
"1712" "6" "Meat Madness" "Tattooed Moose" "Charleston, South Carolina" "January 16, 2012"
"1812" "6" "Meat Madness" "Falconetti's" "Vancouver, British Columbia" "January 16, 2012"
"1912" "7" "Global Traditions" "John's of 12th Street" "Manhattan, New York" "January 23, 2012"
"2012" "7" "Global Traditions" "Mac's Fish & Chip Shop" "Santa Barbara, California" "January 23, 2012"
"2116" "8" "Multitaskers" "The Early Bird Diner" "Charleston, South Carolina" "January 30, 2012"
"2214" "8" "Multitaskers" "Boulevard Diner" "Dundalk, Maryland" "January 30, 2012"
"2312" "8" "Multitaskers" "The Kitchen" "Oxnard, California" "January 30, 2012"
"2412" "9" "Family Matters" "Sidecar" "Brooklyn, New York" "February 6, 2012"
"2512" "9" "Family Matters" "Peaceful Restaurant" "Vancouver, British Columbia" "February 6, 2012"
"2612" "9" "Family Matters" "Flip Flops Grill & Chill" "Virginia Beach, Virginia" "February 6, 2012"
"2712" "10" "Old Faves, New Craves" "Norton's Pastrami & Deli" "Santa Barbara, California" "February 13, 2012"
"2812" "10" "Old Faves, New Craves" "Meat & Bread" "Vancouver, British Columbia" "February 13, 2012"
"2912" "10" "Old Faves, New Craves" "Fuel Cantina" "Charleston, South Carolina" "February 13, 2012"
"3012" "11" "Long Standing Legacies" "Defonte's Sandwich Shop" "Brooklyn, New York" "February 20, 2012"
"3116" "11" "Long Standing Legacies" "The Glass Onion" "Charleston, South Carolina" "February 20, 2012"
"3214" "11" "Long Standing Legacies" "Galway Bay Irish Pub" "Annapolis, Maryland" "February 20, 2012"
"3312" "12" "Time Tested Treasures" "R&R Taqueria" "Elkridge, Maryland" "February 27, 2012"
"3412" "12" "Time Tested Treasures" "Nye's Polonaise Room" "Minneapolis, Minnesota" "February 27, 2012"
"3512" "12" "Time Tested Treasures" "Moseberth's Fried Chicken" "Portsmouth, Virginia" "February 27, 2012"
"3611" "13" "Outside the Box" "Joe Squared Pizza" "Baltimore, Maryland" "March 5, 2012"
"3711" "13" "Outside the Box" "Pepe's and Mito's" "Dallas, Texas" "March 5, 2012"
"3811" "13" "Outside the Box" "Savoy Café & Deli" "Santa Barbara, California" "March 5, 2012"
"270" "1" "Triple D All Stars" "Pizzeria Lola" "Minneapolis, Minnesota" "April 2, 2012"
"370" "1" "Triple D All Stars" "Monument Cafe" "Georgetown, Texas" "April 2, 2012"
"425" "2" "Streamlined Sammies" "Luke's Inside Out" "Austin, Texas" "April 9, 2012"
"522" "2" "Streamlined Sammies" "Smack Shack at The 1029 Bar" "Minneapolis, Minnesota" "April 9, 2012"
"622" "2" "Streamlined Sammies" "Maple & Motor" "Dallas, Texas" "April 9, 2012"
"722" "3" "Crankin' Up the Classics" "Broders' Cucina Italiana" "Minneapolis, Minnesota" "April 16, 2012"
"813" "3" "Crankin' Up the Classics" "Chop House Burgers" "Arlington, Texas" "April 16, 2012"
"913" "4" "Passin' The Baton" "Pete's Breakfast House" "Ventura, California" "April 23, 2012"
"1013" "4" "Passin' The Baton" "Sip & Bite Restaurant" "Baltimore, Maryland" "April 23, 2012"
"1113" "5" "Big Time Flavor" "Marla's Caribbean Cuisine" "Minneapolis, Minnesota" "April 30, 2012"
"1213" "5" "Big Time Flavor" "Cane Rosso" "Dallas, Texas" "April 30, 2012"
"1313" "5" "Big Time Flavor" "Counter Cafe" "Austin, Texas" "April 30, 2012"
"1413" "6" "Unexpected Eats" "Smalley's Caribbean Barbeque" "Stillwater, Minnesota" "May 7, 2012"
"1513" "6" "Unexpected Eats" "Johnny Garlic's" "Santa Rosa, California" "May 7, 2012"
"1613" "6" "Unexpected Eats" "Harvey's Hot Dogs II" "Portsmouth, Virginia" "May 7, 2012"
"1713" "7" "BBQ Road Show" "Pecan Lodge" "Dallas, Texas" "May 28, 2012"
"1813" "7" "BBQ Road Show" "John Mull's Meats and Road Kill Grill" "Las Vegas, Nevada" "May 28, 2012"
"1913" "8" "All Vegas, All the Time" "Naked City Pizza" "Las Vegas, Nevada" "June 4, 2012"
"2013" "8" "All Vegas, All the Time" "Forte European Tapas Bar & Bistro" "Las Vegas, Nevada" "June 4, 2012"
"2117" "8" "All Vegas, All the Time" "UNLV" "Las Vegas, Nevada" "June 4, 2012"
"2215" "9" "Serious Sandwiches" "Lola's - A Louisiana Kitchen" "Las Vegas, Nevada" "June 11, 2012"
"2313" "9" "Serious Sandwiches" "Noble Pig Sandwiches" "Austin, Texas" "June 11, 2012"
"2413" "9" "Serious Sandwiches" "Casper & Runyon's Nook" "St. Paul, Minnesota" "June 11, 2012"
"2513" "10" "International Eats" "Bachi Burger" "Las Vegas, Nevada" "June 18, 2012"
"2613" "10" "International Eats" "Afrah" "Richardson, Texas" "June 18, 2012"
"2713" "10" "International Eats" "Gazala's Place" "Manhattan, New York" "June 18, 2012"
"2813" "11" "Belly Up" "Hopleaf Bar" "Chicago, Illinois" "June 25, 2012"
"2913" "11" "Belly Up" "Foreign & Domestic" "Austin, Texas" "June 25, 2012"
"3013" "12" "Dynamic Dishes" "Jawaiian Irie Jerk Restaurant" "Honolulu, Hawaii" "July 2, 2012"
"3117" "12" "Dynamic Dishes" "Taste of Europe" "Arlington, Texas" "July 2, 2012"
"3215" "12" "Dynamic Dishes" "Yayo Taco" "Las Vegas, Nevada" "July 2, 2012"
"3313" "13" "Coast to Coast Chow" "Camille's on Wheels" "Kailua, Hawaii" "July 30, 2012"
"3413" "13" "Coast to Coast Chow" "Chicago Brauhaus" "Chicago, Illinois" "July 30, 2012"
"3513" "13" "Coast to Coast Chow" "Dixie Supply Bakery & Cafe" "Charleston, South Carolina" "July 30, 2012"
"280" "1" "Unconventional Comforts" "He'eia Kea Pier General Store and Deli" "Kaneohe, Hawaii" "August 5, 2012"
"380" "1" "Unconventional Comforts" "Rex Italian Foods" "Norridge, Illinois" "August 5, 2012"
"426" "1" "Unconventional Comforts" "Memphis Street Cafe" "Hernando, Mississippi" "August 5, 2012"
"523" "2" "Goin' the Extra Mile" "bopNgrill" "Chicago, Illinois" "August 13, 2012"
"623" "2" "Goin' the Extra Mile" "Sweet Home Waimanalo" "Waimanalo, Hawaii" "August 13, 2012"
"723" "3" "Savory Standouts" "90 Miles Cuban Cafe" "Chicago, Illinois" "August 19, 2012"
"814" "3" "Savory Standouts" "Davis' Pub" "Annapolis, Maryland" "August 19, 2012"
"914" "4" "Surf 'N' Turf Jackpot" "Memphis Barbecue Co." "Horn Lake, Mississippi" "August 27, 2012"
"1014" "4" "Surf 'N' Turf Jackpot" "Fresh Catch" "Honolulu, Hawaii" "August 27, 2012"
"1114" "5" "Massachusetts Madness" "Italian Express Pizzeria" "East Boston, Massachusetts" "September 3, 2012"
"1214" "5" "Massachusetts Madness" "Cutty's" "Brookline, Massachusetts" "September 3, 2012"
"1314" "6" "East Coast Comfort" "Tupelo" "Cambridge, Massachusetts" "September 24, 2012"
"1414" "6" "East Coast Comfort" "Patti's Pierogis" "Fall River, Massachusetts" "September 24, 2012"
"1514" "6" "East Coast Comfort" "Angelo's Civito Farnese" "Providence, Rhode Island" "September 24, 2012"
"1614" "6" "East Coast Comfort" "Mediterraneo Caffe" "Providence, Rhode Island" "September 24, 2012"
"1714" "7" "Flavortown Medley" "South Of Beale (SOB)" "Memphis, Tennessee" "October 1, 2012"
